seller_id,mean_log_price,mean_review_score,last_order_timestamp,first_order_timestamp,mean_installments,median_freight,payment_type_boleto,payment_type_credit_card,payment_type_debit_card,payment_type_voucher,health_beauty,sports_leisure,housewares,auto,furniture_decor,computers_accessories,cool_stuff,NA_category,toys,baby,others
8a1ff5c35f6595a73fef4c7b96e4908a,6.683360945766275,5.0,2018-08-01,2018-06-09,2.0,142.39999999999998,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8a207b6080964f3c1fc9d35bd6096ba4,5.115981798934299,5.0,2017-11-03,2017-09-20,7.0,78.93,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
8a2d12a90e92f012ce5226fc6592b653,4.162314050172912,4.421052631578948,2018-08-24,2017-12-23,2.6842105263157894,19.07,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
8a32e327fe2c1b3511609d81aaf9f042,3.401179734769796,3.836842105263158,2018-02-23,2016-10-07,2.5894736842105264,12.69,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1
8a40ae794fa3f9892cee24bd5af0488b,4.39019984025441,3.1666666666666665,2018-06-19,2017-06-12,2.8333333333333335,36.405,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
8a43128d7f9a3db592b866e6861a6cce,5.171701386525203,2.0,2018-08-23,2018-06-25,3.5,18.03,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
8a432f4e5b471f8da497d7dc517666e2,4.220288510873348,4.185840707964601,2018-08-28,2018-04-05,3.769911504424779,18.23,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1
8a87611c08849ffeeccab52aa798b6c7,4.9732024053730655,2.642857142857143,2017-03-04,2017-01-26,2.9285714285714284,23.2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
8a8835a43bda99fd37310ad76c457510,4.244762174029131,4.333333333333333,2018-08-02,2018-07-16,4.0,7.64,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
8a9260f2b0340411d6d2a56bcf4f7378,4.371670202465925,4.777777777777778,2018-08-17,2018-02-17,2.111111111111111,16.33,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
8ab42aa58097fd4668d60cc648225d5f,4.182462670925294,4.153846153846154,2018-08-03,2017-10-11,4.038461538461538,20.05,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
8ae520247981aa06bc94abddf5f46d34,5.255050256331957,4.428571428571429,2018-08-20,2017-11-01,4.285714285714286,18.865000000000002,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
8b11118053756a9a2932f447e11fc1b5,4.3819016268607305,3.0,2016-10-06,2016-10-06,7.0,11.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8b181ee5518df84f18f4e1a43fe07923,3.32862668882732,5.0,2018-05-30,2018-05-30,1.0,27.08,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
8b2492b7ff4468839593fafeed55bad9,4.043707146550917,3.9130434782608696,2018-07-30,2017-08-29,1.673913043478261,15.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
8b28d096634035667e8263d57ba3368c,3.843198594477696,3.8292682926829267,2018-07-19,2017-02-28,2.6646341463414633,15.1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
8b2d4ab22f42c5cfc338b846decfda60,3.84522407974203,4.777777777777778,2018-08-20,2018-03-28,1.6666666666666667,12.0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
8b321bb669392f5163d04c59e235e066,2.7646419083705855,3.991270611057226,2018-08-21,2017-10-27,1.1988360814742969,14.1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1
8b655f0855926bcb49f5835d38dfddf6,5.372913677872785,4.8,2018-08-17,2018-05-13,6.2,14.05,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
8b87cd0d43d49b9bdf40f56229364d59,5.5577980353375,2.6,2017-12-04,2017-10-10,3.4,55.36,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
8b8cfc8305aa441e4239358c9f6f2485,6.57052643705727,4.2,2018-04-11,2017-01-29,7.0,63.51,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
8b9d6eec4a7eb7d0f9d579ce0b38324d,4.366265765082032,4.056603773584905,2018-08-20,2018-05-13,2.5849056603773586,30.31,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
8bb48dc19fccaa8613b6229bf7f452a2,3.5500811011920823,4.363636363636363,2018-07-23,2017-10-17,2.1414141414141414,16.11,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
8bd0e3abda539b9479c4b44a691be1ec,3.6151992611071964,1.9285714285714286,2018-01-06,2017-05-29,3.357142857142857,17.6,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8bd0f31cf0a614c658f6763bd02dea69,4.5765427471080375,4.138888888888889,2018-08-16,2017-01-18,2.9722222222222223,18.645,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1
8bdd8e3fd58bafa48af76b2c5fd71974,5.327147904994042,4.583333333333333,2018-08-05,2018-01-12,3.5,16.285,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
8c0de775f52fe41590b376a3b7c50f68,4.243605894256678,3.888888888888889,2018-07-03,2018-03-15,1.3333333333333333,11.64,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
8c16d1f32a54d92897cc437244442e1b,3.765622609104885,4.262295081967213,2018-08-24,2016-10-05,2.1065573770491803,15.1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1
8c351ed7c326c62123318f4f3246e906,4.050004845176938,5.0,2018-08-18,2017-12-27,1.0,17.88,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
8c3b533c63cca56240f94f1e3a6b18ef,5.863062103525245,1.25,2017-08-06,2017-02-05,8.125,144.03,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
8c5e007d7bd5693fa1386ffefbc99f6c,3.725787049253748,4.166666666666667,2018-08-19,2018-06-05,4.166666666666667,17.34,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8c91bfea4263b8fba54081460693e2a1,5.692034421422612,5.0,2017-02-20,2017-02-05,4.0,23.375,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8c9348f33ae3dada25c99c99ade2af78,4.758506515381303,5.0,2018-07-26,2018-06-19,1.0,23.38,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
8ca1551acf9832a4cf467bbbac15851f,5.124597330961614,3.6666666666666665,2018-08-15,2018-02-27,2.8333333333333335,19.185000000000002,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1
8ca5b19e0263150d2c57afdde2b3d011,3.570914577330252,4.75,2017-11-23,2017-10-26,1.25,11.02,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
8cb7c5ddf41f4d506eba76e9a4702a25,4.23410650459726,3.0,2018-04-20,2018-02-07,1.5,22.185,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
8cbac7e12637ed9cffa18c7875207478,3.4059554722660392,4.162790697674419,2018-08-27,2017-01-26,1.9883720930232558,18.0,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0
8cc6a0e5738e61a87b03c78b2ba9db4b,5.585406578146238,4.185185185185185,2017-04-28,2017-02-02,5.555555555555555,20.88,1,1,0,1,0,0,0,0,0,1,1,1,1,0,1
8ccf3cf69651cc1d8a02c8bfaf3b8568,4.8283137373023015,3.5,2017-05-11,2017-04-22,6.5,19.314999999999998,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
8cf21434553b02cbd37c0bbd07e041b0,3.85913161413928,2.5,2018-03-15,2017-11-24,2.0,33.575,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
8d46553a36e68f95350a200c12f8f2e2,2.987473663491443,3.235294117647059,2018-03-15,2017-08-19,1.4705882352941178,11.85,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
8d79c8a04e42d722a75097ce5cbcf2ef,3.985722036773313,4.457142857142857,2018-03-15,2017-01-27,2.3142857142857145,21.89,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
8d899e15a5925f097cca50faa49b15e3,4.151990739512732,2.5,2018-08-17,2018-05-28,1.2,9.71,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1
8d92f3ea807b89465643c219455e7369,2.3293254468684568,1.0,2017-02-26,2017-01-25,1.375,15.65,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
8d956fec2e4337affcb520f56fd8cbfd,3.7729671790804766,4.110204081632653,2018-08-26,2017-10-12,1.6693877551020408,14.1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1
8daab2245ebdc277c51098d01c5ad8ef,4.515428285011146,4.625,2018-08-22,2018-04-04,3.875,19.615000000000002,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
8dd386be0767c330276ea6a3f96532d3,3.806440242853081,5.0,2018-08-10,2018-08-10,2.0,22.25,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
8de8fe3af4449ed695d2434c933ed73e,7.644919344958857,5.0,2018-08-04,2018-08-04,1.0,65.35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8def3db7f272735afb2ecd03aeca09a7,4.584967478670572,5.0,2018-08-06,2018-07-30,1.5,16.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8dfbc5ff27df12f6cef751d3b9554222,3.4826558412661948,4.5,2018-08-15,2018-05-15,1.75,18.009999999999998,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8e29d051f810eb22959ede205b462b9f,5.703449085754963,4.0,2018-06-19,2018-06-10,2.0,106.74000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8e2b3afb420011ef0c88c9d5f11ea526,4.778862580725545,4.2727272727272725,2018-01-29,2017-11-13,1.4545454545454546,12.69,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
8e34331b7eedd03be4e5d965c1956225,3.320104360040523,4.8,2018-07-05,2018-01-22,1.0,11.85,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8e4f041ff58e7845456d3482524014b3,4.203198967134183,3.0,2018-03-03,2018-02-06,5.5,24.295,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8e670472e453ba34a379331513d6aab1,6.882437470997847,1.0,2017-09-06,2017-09-06,7.0,108.96,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
8e6cc767478edae941d9bd9eb778d77a,3.7713956308053143,3.900763358778626,2018-06-19,2017-01-29,2.717557251908397,17.92,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0
8e6d7754bc7e0f22c96d255ebda59eba,4.627546278790208,3.0148148148148146,2018-08-26,2017-12-30,1.6666666666666667,12.18,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
8e8a7ce9f2f970dc00e2acf6f6e199f6,4.913104941228549,3.955223880597015,2018-08-21,2017-11-30,1.7462686567164178,15.83,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
8ea394aed8138685abe1eb9f25e1021d,6.507277712385012,4.0,2018-06-07,2017-12-30,10.0,38.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8eb88b0acb3f90a717ad659221471fa7,4.092676505121403,4.5,2018-02-04,2017-09-19,4.0,20.435,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8ec76bb0965af3f007692b26fa9d6623,7.6004023345004,5.0,2017-11-17,2017-11-17,1.0,29.75,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
8ed8ea9a57c862f2c18c2fe41f601d56,5.305319087307789,4.45,2018-06-10,2018-04-11,4.0,42.15,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1
8f0fbe2cd4d472157dc1cdef6edecaa9,3.5321059347905184,3.0,2017-09-11,2017-07-14,1.0,11.44,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
8f119a0aee85c0c8fc534629734e94fd,3.71148782214853,4.216867469879518,2018-08-10,2017-01-05,2.5421686746987953,14.1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1
8f2b51a30523cdecddc2f179f351c7d6,4.430676222480817,3.875,2017-07-01,2017-04-13,5.25,14.17,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
8f2ce03f928b567e3d56181ae20ae952,4.738546965659669,4.0397727272727275,2018-08-24,2017-04-30,2.034090909090909,20.835,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
8f54d64f28a993550aa7943f12572959,5.042759888788769,3.8125,2018-08-15,2017-11-10,2.4375,20.53,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
8f580d36c1e9d6fbce95283403c7d447,6.312185877141431,4.375,2018-08-14,2017-12-18,4.375,22.005,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
8f78f0903005064036736c7173a5c2ed,4.26818519272736,3.260869565217391,2018-07-29,2017-04-12,5.304347826086956,25.02,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1
8fb67a334bacec338885b4e9e1708073,4.092676505121403,5.0,2018-07-15,2018-07-15,3.0,38.52,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8fb791022c1fc8909664f48ab7dc636d,7.361668364019154,4.2,2018-07-22,2018-07-04,8.8,82.37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8fbd63429be6d3e5e6d1a709b6464802,4.808429699719079,4.666666666666667,2018-06-28,2018-04-18,2.2222222222222223,23.51,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
8fbe2ee446b97e128471be4ce983dc0d,3.70732201296815,3.0,2018-08-01,2018-06-19,2.0,11.3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8fd3b4468f6425810648177996c14cbd,5.871836059652451,5.0,2018-06-13,2018-06-13,5.0,21.67,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8fdca8e349553f99bc738833a62c8802,3.1431115857725236,4.241379310344827,2017-08-09,2016-10-06,2.6206896551724137,14.1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1
8fe8786ee000001ab51d030dfd4a7bf1,6.110949039809153,4.6,2018-06-22,2017-11-20,6.8,37.43,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8fec2e460530482132c436cfb5439925,4.3698515091701795,3.8,2018-02-22,2018-01-29,1.6,16.18,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8ff1a9df749e454105c55cda13e79143,4.475849753779651,3.473684210526316,2018-06-22,2017-11-06,1.7894736842105263,17.81,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1
8ff38bc3969e67c36c48343a07090f66,6.073044534100405,3.0,2017-09-29,2017-08-01,8.333333333333334,51.65,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
8fff28c4263ddec387f28d237fb42773,3.5562013137137565,3.2857142857142856,2018-08-21,2017-02-25,2.142857142857143,15.11,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1
900ba814c251a692506d7834c1218441,5.695166075635552,4.131868131868132,2018-08-25,2017-07-04,4.736263736263736,20.82,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
901b460cdce0c64e471230d7f2f9f3a3,5.921011447958994,4.4,2018-07-15,2017-10-18,7.8,20.28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
902c99f1ac505c0d18778b61bcd636f7,3.6251975011027993,4.0,2018-08-10,2018-07-18,3.75,13.46,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
903037660cf848a717166eb7a06d616e,4.217678266565124,3.7419354838709675,2018-08-13,2017-01-23,2.8548387096774195,13.745000000000001,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1
90b36c5aeb728d5504a39f435bef0c5f,3.271100928478664,3.2857142857142856,2018-08-02,2018-07-11,1.5714285714285714,12.79,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
90b57083da5d803237da74daec6dcb2b,4.063273863953176,5.0,2018-04-16,2018-01-28,2.0,17.155,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
90d4125885ab6c86e8820a722be71974,5.5603354172443025,1.0,2018-04-13,2018-04-13,9.0,8.68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
910a922b426b7ff95eaee129ad6c0e1f,4.092676505121403,5.0,2018-04-11,2018-04-04,1.0,15.58,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
913fd0ebba70bb919f7254a02239173c,5.074548619839908,1.0,2018-07-25,2018-07-25,3.0,19.22,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
9140bd1d9de28b197dce077bdd687438,3.6630119069273954,4.038461538461538,2018-08-10,2018-05-21,1.5,7.94,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
9140ef75cc8211c4035935e80e567204,3.910021002757473,5.0,2018-08-01,2018-08-01,3.0,22.28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
91543f9849d68d023e17194926598543,4.886395623378276,4.333333333333333,2018-02-22,2017-08-04,5.833333333333333,43.015,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
916748bc99315c2d202898ae58b1617e,2.3384964612169186,4.2727272727272725,2017-11-25,2017-02-12,1.25,11.85,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1
916c9de0b5ad957346eeeb12f332687e,5.2197813936641975,4.413793103448276,2018-07-25,2017-06-23,4.655172413793103,18.07,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
918717417d88a9f9ae9735567e6c7682,4.112913224888923,5.0,2018-02-27,2017-12-19,4.5,9.57,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
918f6fbcf3ab724d805867303e593a1b,3.275864695779321,4.333333333333333,2017-03-02,2017-02-20,3.3333333333333335,10.96,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
9198786624eaeb375793215cad26cfa6,4.417762801130182,3.9,2018-04-23,2017-02-02,1.4,18.61,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0
91f0eec23d4a61d7d7caeefa3f0ad1ca,5.294056894188137,3.3333333333333335,2018-07-27,2017-02-08,4.333333333333333,24.26,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
91f5779a8731baca4809fdeade81803f,5.0255326593436065,3.8333333333333335,2018-04-09,2017-11-14,5.166666666666667,25.020000000000003,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
91f848e9f4be368f4318775aac733370,4.3416463162429295,4.2125,2017-08-01,2017-02-22,3.1625,14.73,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0
9200e6ce317b67196b6b0bad4d4bd567,3.6082115510464816,3.0,2017-03-25,2017-03-25,1.0,14.52,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
921323538c9f1c4e816f2720eac02bea,4.196197831581626,4.055555555555555,2018-08-07,2017-11-25,1.9444444444444444,15.530000000000001,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1
9261d76c62caaf0b24677c2ceb7f8f20,4.927500184260213,3.7142857142857144,2018-08-20,2018-07-05,2.4285714285714284,26.53,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
92992bec39dde5766f590d3b1f46d465,4.6913478822291435,1.0,2018-04-29,2018-04-29,1.0,12.67,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
929f342384a6607afe143d789ade1316,3.851703889587879,5.0,2018-08-06,2018-06-20,3.0,15.165,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
92c8bc6e8f925792247656fed09aad65,4.3981557564815414,2.3333333333333335,2017-10-21,2017-08-30,2.0,13.43,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
92d14edfb62ee5ae7fdff70b0f4e7233,2.960526512139434,2.769230769230769,2018-04-04,2017-09-11,1.9230769230769231,11.73,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
92eb0f42c21942b6552362b9b114707d,2.7835666386175673,3.8903394255874675,2018-08-22,2017-02-05,1.6135770234986946,14.1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1
9315e491484b1b0081ca166fc164108d,3.4008639927609177,3.0,2018-07-06,2018-07-06,8.0,30.41,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
933446e9a59dece7ae9175103820ca8f,4.767317840857788,2.3333333333333335,2017-02-22,2017-01-24,5.666666666666667,17.54,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
934ed5cd1b9c1c7382d0a94a94b9e639,4.835090721581325,5.0,2017-02-11,2017-02-11,10.0,26.62,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
939e6227d6964a11a70aa91243e418f2,4.664752781339501,4.25,2018-08-25,2018-08-15,2.0,15.83,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
939f6e231201f26803cb5c3a3d2940b3,3.392892583389132,4.75,2016-10-06,2016-10-04,5.75,26.37,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
93b9a99027bd8bd6af682aff18dd19bf,4.223928060359338,3.9523809523809526,2018-08-05,2017-01-26,3.0476190476190474,14.45,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0
93bef6edaa84956e8e575016449b6351,4.74493212836325,5.0,2017-07-28,2017-07-28,6.0,14.56,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
93dc87703c046b603023e75222018b45,5.325563075644499,3.8333333333333335,2018-07-28,2017-11-08,4.361111111111111,17.04,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
94144541854e298c2d976cb893b81343,4.414860494792374,4.2727272727272725,2018-02-06,2017-02-23,3.935064935064935,16.12,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
941554c5757b73ba0e50aa7732310afc,3.2908982247193483,4.5,2017-05-31,2017-03-05,2.75,14.52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
94165aea8a35c3c21499cbcae239b16c,5.19295685089021,2.0,2018-06-07,2018-06-07,7.0,16.11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
94231344608e603693b0a8891143f65d,5.472406587631565,4.0,2018-08-07,2018-05-19,3.6666666666666665,20.96,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
9449f25aeaf531019b76999ea49a6949,5.1852451439242575,4.0,2018-04-18,2017-06-08,4.1,14.219999999999999,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
9485a23c0430ba1d58d359391606fce6,5.389534295039864,3.2,2017-12-28,2017-03-21,4.6,12.5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
94b9108d4b637ba65bb4f1e53cfcf8d8,2.778010924496005,4.5,2018-08-03,2017-09-02,1.0,14.09,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1
94c49f20a123aeb9360dbf80ff912bf6,4.4605547486669455,3.6666666666666665,2017-06-05,2017-05-22,1.3333333333333333,18.05,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
94ca168e8bcb407ab85c5da308863027,3.7973123031656337,5.0,2018-08-24,2017-11-21,1.0,18.43,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
94d76e96eedd976258cd3278ce56d5f2,5.954826496010079,5.0,2018-05-09,2018-05-09,1.0,68.56,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
94e93ce877be27a515118dbfd2c2be41,4.79167959867357,3.9473684210526314,2017-09-13,2017-04-16,4.368421052631579,18.35,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1
951e8cef368f09bb3f3d03c00ca4702c,3.967470859263636,4.123287671232877,2018-08-21,2018-04-16,2.9315068493150687,17.32,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1
9523fb39dd240aa958e040f8183d64f3,4.990364557253896,1.0,2018-08-06,2018-08-06,5.0,21.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9535a841eecebed61a9fb1ac1cbb5597,5.810420656491809,3.0,2017-02-10,2017-01-26,3.0,16.715,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9539213aa8e023c01937bef95dc006da,3.1264326479525106,4.733333333333333,2018-03-11,2017-11-29,1.6666666666666667,8.72,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
954e95f20808d7e5d11f0de292d078e0,3.6743452786459896,4.75,2017-11-26,2017-09-09,3.25,29.794999999999998,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
9558aa23f77a9e0a0eca83540999f43b,4.063007764958071,3.0,2017-05-22,2017-05-02,2.0,14.94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
955fee9216a65b617aa5c0531780ce60,4.253622242671114,4.037908496732026,2018-08-28,2017-07-24,2.41437908496732,15.105,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
9591fc341b1bfb7ef561e2968ec6e011,4.380775852772229,1.0,2017-09-20,2017-09-20,9.0,14.31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9596c870880d900012f2e8e6e30d06d7,5.263925924036272,4.041666666666667,2018-08-06,2017-04-20,3.875,32.38,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
9599519be538b98748162a2b48248960,5.247024072160486,1.0,2018-04-08,2018-04-08,1.0,20.02,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
95b293867b5862941c9cd74f756a3c68,4.156447405249874,3.5555555555555554,2018-02-22,2017-11-27,2.2222222222222223,11.88,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
95cca791657aabeff15a07eb152d7841,2.301584592660462,5.0,2018-06-30,2018-06-30,1.0,18.23,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
95e03ca3d4146e4011985981aeb959b9,3.9144495736429863,3.9282296650717705,2018-08-15,2017-05-14,2.047846889952153,16.32,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1
95ec4458365c4d11f452ccf538377619,3.8097100103010697,4.290322580645161,2018-08-20,2018-01-16,2.5483870967741935,10.18,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1
95f83f51203c626648c875dd41874c7f,3.6090186213222797,3.1690140845070425,2018-08-20,2017-11-24,3.591549295774648,21.96,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0
960945e1a9535cbc0cd6ddd35fbe7ae8,4.640680417552717,4.655172413793103,2018-08-26,2018-05-07,3.8275862068965516,15.23,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1
9616352088dcf83a7c06637f4ebf1c80,4.058347316402063,4.25,2018-08-22,2017-02-27,1.86,16.18,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
961dff0a659b4561334372337dd897d9,7.825630458317735,3.2,2017-08-16,2017-04-01,5.6,32.29,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
9646c3513289980f17226a2fc4720dbd,3.5002185017160916,4.301204819277109,2018-08-04,2017-01-25,1.6746987951807228,15.1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1
96493fab2fbb13a14d0c0e8772eef5c3,5.5539342125814155,4.0,2018-06-05,2017-02-08,4.970588235294118,17.285,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
964ff64dc05b13811c6d0f41e0aa5f6b,5.19295685089021,5.0,2018-07-18,2018-07-18,1.0,24.06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
966cb4760537b1404caedd472cc610a5,6.488191975654168,3.8051948051948052,2018-08-08,2018-03-19,5.48051948051948,20.21,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
9674754b5a0cb32b638cec001178f799,3.716900815577449,4.0,2018-08-22,2017-06-07,2.4411764705882355,10.9,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
96804ea39d96eb908e7c3afdb671bb9e,4.193269332538291,3.9,2018-04-27,2017-02-07,2.35,17.509999999999998,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1
968268a686aa05d1f529fb07dff08130,5.710216124015383,3.5,2018-08-10,2018-01-26,3.8333333333333335,15.46,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
968ee78631915a63fef426d6733d7422,5.415853427637779,3.0,2017-11-27,2017-06-08,5.5,35.835,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
